f_pid,f_iid,m_pid,m_iid,c_pid,c_iid
62,3522,715,6094,706,3424
62,3522,715,6094,706,3425
62,3522,715,6094,706,3426
62,3522,715,6094,706,3427
62,3522,715,6094,706,3428
62,3523,715,6088,706,3382
62,3523,715,6088,706,3383
62,3523,715,6088,706,3384
62,3523,715,6088,706,3385
62,3523,715,6088,706,3386
62,3523,715,6088,706,3389
62,3523,715,6088,706,3392
62,3523,715,6088,706,3393
62,3523,715,6088,706,3396
62,3523,715,6088,706,3397
62,3523,715,6088,706,3399
62,3523,715,6088,706,3401
62,3523,715,6088,706,3402
62,3523,715,6088,706,3403
62,3523,715,6088,706,3404
62,3523,715,6088,706,3405
62,3523,715,6088,706,3406
62,3523,715,6088,706,3407
62,3523,715,6088,706,3408
62,3523,715,6088,706,3409
62,3523,715,6088,706,3410
62,3523,715,6088,706,3411
62,3523,715,6088,706,3412
62,3523,715,6088,706,3413
62,3523,715,6088,706,3414
62,3523,715,6088,706,3415
62,3523,715,6088,706,3416
62,3523,715,6088,706,3417
62,3523,715,6088,706,3419
62,3523,715,6088,706,3421
62,3523,715,6088,706,3422
62,3523,715,6088,706,3423
62,3523,715,6088,706,3424
62,3523,715,6088,706,3425
62,3523,715,6088,706,3426
62,3523,715,6088,706,3427
62,3523,715,6088,706,3428
62,3523,715,6089,706,3382
62,3523,715,6089,706,3383
62,3523,715,6089,706,3384
62,3523,715,6089,706,3385
62,3523,715,6089,706,3386
62,3523,715,6089,706,3389
62,3523,715,6089,706,3392
62,3523,715,6089,706,3393
62,3523,715,6089,706,3396
62,3523,715,6089,706,3397
62,3523,715,6089,706,3399
62,3523,715,6089,706,3401
62,3523,715,6089,706,3402
62,3523,715,6089,706,3403
62,3523,715,6089,706,3404
62,3523,715,6089,706,3405
62,3523,715,6089,706,3406
62,3523,715,6089,706,3407
62,3523,715,6089,706,3408
62,3523,715,6089,706,3409
62,3523,715,6089,706,3410
62,3523,715,6089,706,3411
62,3523,715,6089,706,3412
62,3523,715,6089,706,3413
62,3523,715,6089,706,3414
62,3523,715,6089,706,3415
62,3523,715,6089,706,3416
62,3523,715,6089,706,3417
62,3523,715,6089,706,3419
62,3523,715,6089,706,3421
62,3523,715,6089,706,3422
62,3523,715,6089,706,3423
62,3523,715,6089,706,3424
62,3523,715,6089,706,3425
62,3523,715,6089,706,3426
62,3523,715,6089,706,3427
62,3523,715,6089,706,3428
62,3523,715,6090,706,3382
62,3523,715,6090,706,3383
62,3523,715,6090,706,3384
62,3523,715,6090,706,3385
62,3523,715,6090,706,3386
62,3523,715,6090,706,3389
62,3523,715,6090,706,3392
62,3523,715,6090,706,3393
62,3523,715,6090,706,3396
62,3523,715,6090,706,3397
62,3523,715,6090,706,3399
62,3523,715,6090,706,3401
62,3523,715,6090,706,3402
62,3523,715,6090,706,3403
62,3523,715,6090,706,3404
62,3523,715,6090,706,3405
62,3523,715,6090,706,3406
62,3523,715,6090,706,3407
62,3523,715,6090,706,3408
62,3523,715,6090,706,3409
62,3523,715,6090,706,3410
62,3523,715,6090,706,3411
62,3523,715,6090,706,3412
62,3523,715,6090,706,3413
62,3523,715,6090,706,3414
62,3523,715,6090,706,3415
62,3523,715,6090,706,3416
62,3523,715,6090,706,3417
62,3523,715,6090,706,3419
62,3523,715,6090,706,3421
62,3523,715,6090,706,3422
62,3523,715,6090,706,3423
62,3523,715,6090,706,3424
62,3523,715,6090,706,3425
62,3523,715,6090,706,3426
62,3523,715,6090,706,3427
62,3523,715,6090,706,3428
62,3523,715,6091,706,3382
62,3523,715,6091,706,3383
62,3523,715,6091,706,3384
62,3523,715,6091,706,3385
62,3523,715,6091,706,3386
62,3523,715,6091,706,3389
62,3523,715,6091,706,3392
62,3523,715,6091,706,3393
62,3523,715,6091,706,3396
62,3523,715,6091,706,3397
62,3523,715,6091,706,3399
62,3523,715,6091,706,3401
62,3523,715,6091,706,3402
62,3523,715,6091,706,3403
62,3523,715,6091,706,3404
62,3523,715,6091,706,3405
62,3523,715,6091,706,3406
62,3523,715,6091,706,3407
62,3523,715,6091,706,3408
62,3523,715,6091,706,3409
62,3523,715,6091,706,3410
62,3523,715,6091,706,3411
62,3523,715,6091,706,3412
62,3523,715,6091,706,3413
62,3523,715,6091,706,3414
62,3523,715,6091,706,3415
62,3523,715,6091,706,3416
62,3523,715,6091,706,3417
62,3523,715,6091,706,3419
62,3523,715,6091,706,3421
62,3523,715,6091,706,3422
62,3523,715,6091,706,3423
62,3523,715,6091,706,3424
62,3523,715,6091,706,3425
62,3523,715,6091,706,3426
62,3523,715,6091,706,3427
62,3523,715,6091,706,3428
62,3523,715,6092,706,3382
62,3523,715,6092,706,3383
62,3523,715,6092,706,3384
62,3523,715,6092,706,3385
62,3523,715,6092,706,3386
62,3523,715,6092,706,3389
62,3523,715,6092,706,3392
62,3523,715,6092,706,3393
62,3523,715,6092,706,3396
62,3523,715,6092,706,3397
62,3523,715,6092,706,3399
62,3523,715,6092,706,3401
62,3523,715,6092,706,3402
62,3523,715,6092,706,3403
62,3523,715,6092,706,3404
62,3523,715,6092,706,3405
62,3523,715,6092,706,3406
62,3523,715,6092,706,3407
62,3523,715,6092,706,3408
62,3523,715,6092,706,3409
62,3523,715,6092,706,3410
62,3523,715,6092,706,3411
62,3523,715,6092,706,3412
62,3523,715,6092,706,3413
62,3523,715,6092,706,3414
62,3523,715,6092,706,3415
62,3523,715,6092,706,3416
62,3523,715,6092,706,3417
62,3523,715,6092,706,3419
62,3523,715,6092,706,3421
62,3523,715,6092,706,3422
62,3523,715,6092,706,3423
62,3523,715,6092,706,3424
62,3523,715,6092,706,3425
62,3523,715,6092,706,3426
62,3523,715,6092,706,3427
62,3523,715,6092,706,3428
62,3523,715,6093,706,3382
62,3523,715,6093,706,3383
62,3523,715,6093,706,3384
62,3523,715,6093,706,3385
62,3523,715,6093,706,3386
62,3523,715,6093,706,3389
62,3523,715,6093,706,3392
62,3523,715,6093,706,3393
62,3523,715,6093,706,3396
62,3523,715,6093,706,3397
62,3523,715,6093,706,3399
62,3523,715,6093,706,3401
62,3523,715,6093,706,3402
62,3523,715,6093,706,3403
62,3523,715,6093,706,3404
62,3523,715,6093,706,3405
62,3523,715,6093,706,3406
62,3523,715,6093,706,3407
62,3523,715,6093,706,3408
62,3523,715,6093,706,3409
62,3523,715,6093,706,3410
62,3523,715,6093,706,3411
62,3523,715,6093,706,3412
62,3523,715,6093,706,3413
62,3523,715,6093,706,3414
62,3523,715,6093,706,3415
62,3523,715,6093,706,3416
62,3523,715,6093,706,3417
62,3523,715,6093,706,3419
62,3523,715,6093,706,3421
62,3523,715,6093,706,3422
62,3523,715,6093,706,3423
62,3523,715,6093,706,3424
62,3523,715,6093,706,3425
62,3523,715,6093,706,3426
62,3523,715,6093,706,3427
62,3523,715,6093,706,3428
62,3523,715,6094,706,3382
62,3523,715,6094,706,3383
62,3523,715,6094,706,3384
62,3523,715,6094,706,3385
62,3523,715,6094,706,3386
62,3523,715,6094,706,3389
62,3523,715,6094,706,3392
62,3523,715,6094,706,3393
62,3523,715,6094,706,3396
62,3523,715,6094,706,3397
62,3523,715,6094,706,3399
62,3523,715,6094,706,3401
62,3523,715,6094,706,3402
62,3523,715,6094,706,3403
62,3523,715,6094,706,3404
62,3523,715,6094,706,3405
62,3523,715,6094,706,3406
62,3523,715,6094,706,3407
62,3523,715,6094,706,3408
62,3523,715,6094,706,3409
62,3523,715,6094,706,3410
62,3523,715,6094,706,3411
62,3523,715,6094,706,3412
62,3523,715,6094,706,3413
62,3523,715,6094,706,3414
62,3523,715,6094,706,3415
62,3523,715,6094,706,3416
62,3523,715,6094,706,3417
62,3523,715,6094,706,3419
62,3523,715,6094,706,3421
62,3523,715,6094,706,3422
62,3523,715,6094,706,3423
62,3523,715,6094,706,3424
62,3523,715,6094,706,3425
62,3523,715,6094,706,3426
62,3523,715,6094,706,3427
62,3523,715,6094,706,3428
62,3524,715,6088,706,3382
62,3524,715,6088,706,3383
62,3524,715,6088,706,3384
62,3524,715,6088,706,3385
62,3524,715,6088,706,3386
62,3524,715,6088,706,3389
62,3524,715,6088,706,3392
62,3524,715,6088,706,3393
62,3524,715,6088,706,3396
62,3524,715,6088,706,3397
62,3524,715,6088,706,3399
62,3524,715,6088,706,3401
62,3524,715,6088,706,3402
62,3524,715,6088,706,3403
62,3524,715,6088,706,3404
62,3524,715,6088,706,3405
62,3524,715,6088,706,3406
62,3524,715,6088,706,3407
62,3524,715,6088,706,3408
62,3524,715,6088,706,3409
62,3524,715,6088,706,3410
62,3524,715,6088,706,3411
62,3524,715,6088,706,3412
62,3524,715,6088,706,3413
62,3524,715,6088,706,3414
62,3524,715,6088,706,3415
62,3524,715,6088,706,3416
62,3524,715,6088,706,3417
62,3524,715,6088,706,3419
62,3524,715,6088,706,3421
62,3524,715,6088,706,3422
62,3524,715,6088,706,3423
62,3524,715,6088,706,3424
62,3524,715,6088,706,3425
62,3524,715,6088,706,3426
62,3524,715,6088,706,3427
62,3524,715,6088,706,3428
62,3524,715,6089,706,3382
62,3524,715,6089,706,3383
62,3524,715,6089,706,3384
62,3524,715,6089,706,3385
62,3524,715,6089,706,3386
62,3524,715,6089,706,3389
62,3524,715,6089,706,3392
62,3524,715,6089,706,3393
62,3524,715,6089,706,3396
62,3524,715,6089,706,3397
62,3524,715,6089,706,3399
62,3524,715,6089,706,3401
62,3524,715,6089,706,3402
62,3524,715,6089,706,3403
62,3524,715,6089,706,3404
62,3524,715,6089,706,3405
62,3524,715,6089,706,3406
62,3524,715,6089,706,3407
62,3524,715,6089,706,3408
62,3524,715,6089,706,3409
62,3524,715,6089,706,3410
62,3524,715,6089,706,3411
62,3524,715,6089,706,3412
62,3524,715,6089,706,3413
62,3524,715,6089,706,3414
62,3524,715,6089,706,3415
62,3524,715,6089,706,3416
62,3524,715,6089,706,3417
62,3524,715,6089,706,3419
62,3524,715,6089,706,3421
62,3524,715,6089,706,3422
62,3524,715,6089,706,3423
62,3524,715,6089,706,3424
62,3524,715,6089,706,3425
62,3524,715,6089,706,3426
62,3524,715,6089,706,3427
62,3524,715,6089,706,3428
62,3524,715,6090,706,3382
62,3524,715,6090,706,3383
62,3524,715,6090,706,3384
62,3524,715,6090,706,3385
62,3524,715,6090,706,3386
62,3524,715,6090,706,3389
62,3524,715,6090,706,3392
62,3524,715,6090,706,3393
62,3524,715,6090,706,3396
62,3524,715,6090,706,3397
62,3524,715,6090,706,3399
62,3524,715,6090,706,3401
62,3524,715,6090,706,3402
62,3524,715,6090,706,3403
62,3524,715,6090,706,3404
62,3524,715,6090,706,3405
62,3524,715,6090,706,3406
62,3524,715,6090,706,3407
62,3524,715,6090,706,3408
62,3524,715,6090,706,3409
62,3524,715,6090,706,3410
62,3524,715,6090,706,3411
62,3524,715,6090,706,3412
62,3524,715,6090,706,3413
62,3524,715,6090,706,3414
62,3524,715,6090,706,3415
62,3524,715,6090,706,3416
62,3524,715,6090,706,3417
62,3524,715,6090,706,3419
62,3524,715,6090,706,3421
62,3524,715,6090,706,3422
62,3524,715,6090,706,3423
62,3524,715,6090,706,3424
62,3524,715,6090,706,3425
62,3524,715,6090,706,3426
62,3524,715,6090,706,3427
62,3524,715,6090,706,3428
62,3524,715,6091,706,3382
62,3524,715,6091,706,3383
62,3524,715,6091,706,3384
62,3524,715,6091,706,3385
62,3524,715,6091,706,3386
62,3524,715,6091,706,3389
62,3524,715,6091,706,3392
62,3524,715,6091,706,3393
62,3524,715,6091,706,3396
62,3524,715,6091,706,3397
62,3524,715,6091,706,3399
62,3524,715,6091,706,3401
62,3524,715,6091,706,3402
62,3524,715,6091,706,3403
62,3524,715,6091,706,3404
62,3524,715,6091,706,3405
62,3524,715,6091,706,3406
62,3524,715,6091,706,3407
62,3524,715,6091,706,3408
62,3524,715,6091,706,3409
62,3524,715,6091,706,3410
62,3524,715,6091,706,3411
62,3524,715,6091,706,3412
62,3524,715,6091,706,3413
62,3524,715,6091,706,3414
62,3524,715,6091,706,3415
62,3524,715,6091,706,3416
62,3524,715,6091,706,3417
62,3524,715,6091,706,3419
62,3524,715,6091,706,3421
62,3524,715,6091,706,3422
62,3524,715,6091,706,3423
62,3524,715,6091,706,3424
62,3524,715,6091,706,3425
62,3524,715,6091,706,3426
62,3524,715,6091,706,3427
62,3524,715,6091,706,3428
62,3524,715,6092,706,3382
62,3524,715,6092,706,3383
62,3524,715,6092,706,3384
62,3524,715,6092,706,3385
62,3524,715,6092,706,3386
62,3524,715,6092,706,3389
62,3524,715,6092,706,3392
62,3524,715,6092,706,3393
62,3524,715,6092,706,3396
62,3524,715,6092,706,3397
62,3524,715,6092,706,3399
62,3524,715,6092,706,3401
62,3524,715,6092,706,3402
62,3524,715,6092,706,3403
62,3524,715,6092,706,3404
62,3524,715,6092,706,3405
62,3524,715,6092,706,3406
62,3524,715,6092,706,3407
62,3524,715,6092,706,3408
62,3524,715,6092,706,3409
62,3524,715,6092,706,3410
62,3524,715,6092,706,3411
62,3524,715,6092,706,3412
62,3524,715,6092,706,3413
62,3524,715,6092,706,3414
62,3524,715,6092,706,3415
62,3524,715,6092,706,3416
62,3524,715,6092,706,3417
62,3524,715,6092,706,3419
62,3524,715,6092,706,3421
62,3524,715,6092,706,3422
62,3524,715,6092,706,3423
62,3524,715,6092,706,3424
62,3524,715,6092,706,3425
62,3524,715,6092,706,3426
62,3524,715,6092,706,3427
62,3524,715,6092,706,3428
62,3524,715,6093,706,3382
62,3524,715,6093,706,3383
62,3524,715,6093,706,3384
62,3524,715,6093,706,3385
62,3524,715,6093,706,3386
62,3524,715,6093,706,3389
62,3524,715,6093,706,3392
62,3524,715,6093,706,3393
62,3524,715,6093,706,3396
62,3524,715,6093,706,3397
62,3524,715,6093,706,3399
62,3524,715,6093,706,3401
62,3524,715,6093,706,3402
62,3524,715,6093,706,3403
62,3524,715,6093,706,3404
62,3524,715,6093,706,3405
62,3524,715,6093,706,3406
62,3524,715,6093,706,3407
62,3524,715,6093,706,3408
62,3524,715,6093,706,3409
62,3524,715,6093,706,3410
62,3524,715,6093,706,3411
62,3524,715,6093,706,3412
62,3524,715,6093,706,3413
62,3524,715,6093,706,3414
62,3524,715,6093,706,3415
62,3524,715,6093,706,3416
62,3524,715,6093,706,3417
62,3524,715,6093,706,3419
62,3524,715,6093,706,3421
62,3524,715,6093,706,3422
62,3524,715,6093,706,3423
62,3524,715,6093,706,3424
62,3524,715,6093,706,3425
62,3524,715,6093,706,3426
62,3524,715,6093,706,3427
62,3524,715,6093,706,3428
62,3524,715,6094,706,3382
62,3524,715,6094,706,3383
62,3524,715,6094,706,3384
62,3524,715,6094,706,3385
62,3524,715,6094,706,3386
62,3524,715,6094,706,3389
62,3524,715,6094,706,3392
62,3524,715,6094,706,3393
62,3524,715,6094,706,3396
62,3524,715,6094,706,3397
62,3524,715,6094,706,3399
62,3524,715,6094,706,3401
62,3524,715,6094,706,3402
62,3524,715,6094,706,3403
62,3524,715,6094,706,3404
62,3524,715,6094,706,3405
62,3524,715,6094,706,3406
62,3524,715,6094,706,3407
62,3524,715,6094,706,3408
62,3524,715,6094,706,3409
62,3524,715,6094,706,3410
62,3524,715,6094,706,3411
62,3524,715,6094,706,3412
62,3524,715,6094,706,3413
62,3524,715,6094,706,3414
62,3524,715,6094,706,3415
62,3524,715,6094,706,3416
62,3524,715,6094,706,3417
62,3524,715,6094,706,3419
62,3524,715,6094,706,3421
62,3524,715,6094,706,3422
62,3524,715,6094,706,3423
62,3524,715,6094,706,3424
62,3524,715,6094,706,3425
62,3524,715,6094,706,3426
62,3524,715,6094,706,3427
62,3524,715,6094,706,3428
62,3527,715,6088,706,3382
62,3527,715,6088,706,3383
62,3527,715,6088,706,3384
62,3527,715,6088,706,3385
62,3527,715,6088,706,3386
62,3527,715,6088,706,3389
62,3527,715,6088,706,3392
62,3527,715,6088,706,3393
62,3527,715,6088,706,3396
62,3527,715,6088,706,3397
62,3527,715,6088,706,3399
62,3527,715,6088,706,3401
62,3527,715,6088,706,3402
62,3527,715,6088,706,3403
62,3527,715,6088,706,3404
62,3527,715,6088,706,3405
62,3527,715,6088,706,3406
62,3527,715,6088,706,3407
62,3527,715,6088,706,3408
62,3527,715,6088,706,3409
62,3527,715,6088,706,3410
62,3527,715,6088,706,3411
62,3527,715,6088,706,3412
62,3527,715,6088,706,3413
62,3527,715,6088,706,3414
62,3527,715,6088,706,3415
62,3527,715,6088,706,3416
62,3527,715,6088,706,3417
62,3527,715,6088,706,3419
62,3527,715,6088,706,3421
62,3527,715,6088,706,3422
62,3527,715,6088,706,3423
62,3527,715,6088,706,3424
62,3527,715,6088,706,3425
62,3527,715,6088,706,3426
62,3527,715,6088,706,3427
62,3527,715,6088,706,3428
62,3527,715,6089,706,3382
62,3527,715,6089,706,3383
62,3527,715,6089,706,3384
62,3527,715,6089,706,3385
62,3527,715,6089,706,3386
62,3527,715,6089,706,3389
62,3527,715,6089,706,3392
62,3527,715,6089,706,3393
62,3527,715,6089,706,3396
62,3527,715,6089,706,3397
62,3527,715,6089,706,3399
62,3527,715,6089,706,3401
62,3527,715,6089,706,3402
62,3527,715,6089,706,3403
62,3527,715,6089,706,3404
62,3527,715,6089,706,3405
62,3527,715,6089,706,3406
62,3527,715,6089,706,3407
62,3527,715,6089,706,3408
62,3527,715,6089,706,3409
62,3527,715,6089,706,3410
62,3527,715,6089,706,3411
62,3527,715,6089,706,3412
62,3527,715,6089,706,3413
62,3527,715,6089,706,3414
62,3527,715,6089,706,3415
62,3527,715,6089,706,3416
62,3527,715,6089,706,3417
62,3527,715,6089,706,3419
62,3527,715,6089,706,3421
62,3527,715,6089,706,3422
62,3527,715,6089,706,3423
62,3527,715,6089,706,3424
62,3527,715,6089,706,3425
62,3527,715,6089,706,3426
62,3527,715,6089,706,3427
62,3527,715,6089,706,3428
62,3527,715,6090,706,3382
62,3527,715,6090,706,3383
62,3527,715,6090,706,3384
62,3527,715,6090,706,3385
62,3527,715,6090,706,3386
62,3527,715,6090,706,3389
62,3527,715,6090,706,3392
62,3527,715,6090,706,3393
62,3527,715,6090,706,3396
62,3527,715,6090,706,3397
62,3527,715,6090,706,3399
62,3527,715,6090,706,3401
62,3527,715,6090,706,3402
62,3527,715,6090,706,3403
62,3527,715,6090,706,3404
62,3527,715,6090,706,3405
62,3527,715,6090,706,3406
62,3527,715,6090,706,3407
62,3527,715,6090,706,3408
62,3527,715,6090,706,3409
62,3527,715,6090,706,3410
62,3527,715,6090,706,3411
62,3527,715,6090,706,3412
62,3527,715,6090,706,3413
62,3527,715,6090,706,3414
62,3527,715,6090,706,3415
62,3527,715,6090,706,3416
62,3527,715,6090,706,3417
62,3527,715,6090,706,3419
62,3527,715,6090,706,3421
62,3527,715,6090,706,3422
62,3527,715,6090,706,3423
62,3527,715,6090,706,3424
62,3527,715,6090,706,3425
62,3527,715,6090,706,3426
62,3527,715,6090,706,3427
62,3527,715,6090,706,3428
62,3527,715,6091,706,3382
62,3527,715,6091,706,3383
62,3527,715,6091,706,3384
62,3527,715,6091,706,3385
62,3527,715,6091,706,3386
62,3527,715,6091,706,3389
62,3527,715,6091,706,3392
62,3527,715,6091,706,3393
62,3527,715,6091,706,3396
62,3527,715,6091,706,3397
62,3527,715,6091,706,3399
62,3527,715,6091,706,3401
62,3527,715,6091,706,3402
62,3527,715,6091,706,3403
62,3527,715,6091,706,3404
62,3527,715,6091,706,3405
62,3527,715,6091,706,3406
62,3527,715,6091,706,3407
62,3527,715,6091,706,3408
62,3527,715,6091,706,3409
62,3527,715,6091,706,3410
62,3527,715,6091,706,3411
62,3527,715,6091,706,3412
62,3527,715,6091,706,3413
62,3527,715,6091,706,3414
62,3527,715,6091,706,3415
62,3527,715,6091,706,3416
62,3527,715,6091,706,3417
62,3527,715,6091,706,3419
62,3527,715,6091,706,3421
62,3527,715,6091,706,3422
62,3527,715,6091,706,3423
62,3527,715,6091,706,3424
62,3527,715,6091,706,3425
62,3527,715,6091,706,3426
62,3527,715,6091,706,3427
62,3527,715,6091,706,3428
62,3527,715,6092,706,3382
62,3527,715,6092,706,3383
62,3527,715,6092,706,3384
62,3527,715,6092,706,3385
62,3527,715,6092,706,3386
62,3527,715,6092,706,3389
62,3527,715,6092,706,3392
62,3527,715,6092,706,3393
62,3527,715,6092,706,3396
62,3527,715,6092,706,3397
62,3527,715,6092,706,3399
62,3527,715,6092,706,3401
62,3527,715,6092,706,3402
62,3527,715,6092,706,3403
62,3527,715,6092,706,3404
62,3527,715,6092,706,3405
62,3527,715,6092,706,3406
62,3527,715,6092,706,3407
62,3527,715,6092,706,3408
62,3527,715,6092,706,3409
62,3527,715,6092,706,3410
62,3527,715,6092,706,3411
62,3527,715,6092,706,3412
62,3527,715,6092,706,3413
62,3527,715,6092,706,3414
62,3527,715,6092,706,3415
62,3527,715,6092,706,3416
62,3527,715,6092,706,3417
62,3527,715,6092,706,3419
62,3527,715,6092,706,3421
62,3527,715,6092,706,3422
62,3527,715,6092,706,3423
62,3527,715,6092,706,3424
62,3527,715,6092,706,3425
62,3527,715,6092,706,3426
62,3527,715,6092,706,3427
62,3527,715,6092,706,3428
62,3527,715,6093,706,3382
62,3527,715,6093,706,3383
62,3527,715,6093,706,3384
62,3527,715,6093,706,3385
62,3527,715,6093,706,3386
62,3527,715,6093,706,3389
62,3527,715,6093,706,3392
62,3527,715,6093,706,3393
62,3527,715,6093,706,3396
62,3527,715,6093,706,3397
62,3527,715,6093,706,3399
62,3527,715,6093,706,3401
62,3527,715,6093,706,3402
62,3527,715,6093,706,3403
62,3527,715,6093,706,3404
62,3527,715,6093,706,3405
62,3527,715,6093,706,3406
62,3527,715,6093,706,3407
62,3527,715,6093,706,3408
62,3527,715,6093,706,3409
62,3527,715,6093,706,3410
62,3527,715,6093,706,3411
62,3527,715,6093,706,3412
62,3527,715,6093,706,3413
62,3527,715,6093,706,3414
62,3527,715,6093,706,3415
62,3527,715,6093,706,3416
62,3527,715,6093,706,3417
62,3527,715,6093,706,3419
62,3527,715,6093,706,3421
62,3527,715,6093,706,3422
62,3527,715,6093,706,3423
62,3527,715,6093,706,3424
62,3527,715,6093,706,3425
62,3527,715,6093,706,3426
62,3527,715,6093,706,3427
62,3527,715,6093,706,3428
62,3527,715,6094,706,3382
62,3527,715,6094,706,3383
62,3527,715,6094,706,3384
62,3527,715,6094,706,3385
62,3527,715,6094,706,3386
62,3527,715,6094,706,3389
62,3527,715,6094,706,3392
62,3527,715,6094,706,3393
62,3527,715,6094,706,3396
62,3527,715,6094,706,3397
62,3527,715,6094,706,3399
62,3527,715,6094,706,3401
62,3527,715,6094,706,3402
62,3527,715,6094,706,3403
62,3527,715,6094,706,3404
62,3527,715,6094,706,3405
62,3527,715,6094,706,3406
62,3527,715,6094,706,3407
62,3527,715,6094,706,3408
62,3527,715,6094,706,3409
62,3527,715,6094,706,3410
62,3527,715,6094,706,3411
62,3527,715,6094,706,3412
62,3527,715,6094,706,3413
62,3527,715,6094,706,3414
62,3527,715,6094,706,3415
62,3527,715,6094,706,3416
62,3527,715,6094,706,3417
62,3527,715,6094,706,3419
62,3527,715,6094,706,3421
62,3527,715,6094,706,3422
62,3527,715,6094,706,3423
62,3527,715,6094,706,3424
62,3527,715,6094,706,3425
62,3527,715,6094,706,3426
62,3527,715,6094,706,3427
62,3527,715,6094,706,3428
62,3528,715,6088,706,3382
62,3528,715,6088,706,3383
62,3528,715,6088,706,3384
62,3528,715,6088,706,3385
62,3528,715,6088,706,3386
62,3528,715,6088,706,3389
62,3528,715,6088,706,3392
62,3528,715,6088,706,3393
62,3528,715,6088,706,3396
62,3528,715,6088,706,3397
62,3528,715,6088,706,3399
62,3528,715,6088,706,3401
62,3528,715,6088,706,3402
62,3528,715,6088,706,3403
62,3528,715,6088,706,3404
62,3528,715,6088,706,3405
62,3528,715,6088,706,3406
62,3528,715,6088,706,3407
62,3528,715,6088,706,3408
62,3528,715,6088,706,3409
62,3528,715,6088,706,3410
62,3528,715,6088,706,3411
62,3528,715,6088,706,3412
62,3528,715,6088,706,3413
62,3528,715,6088,706,3414
62,3528,715,6088,706,3415
62,3528,715,6088,706,3416
62,3528,715,6088,706,3417
62,3528,715,6088,706,3419
62,3528,715,6088,706,3421
62,3528,715,6088,706,3422
62,3528,715,6088,706,3423
62,3528,715,6088,706,3424
62,3528,715,6088,706,3425
62,3528,715,6088,706,3426
62,3528,715,6088,706,3427
62,3528,715,6088,706,3428
62,3528,715,6089,706,3382
62,3528,715,6089,706,3383
62,3528,715,6089,706,3384
62,3528,715,6089,706,3385
62,3528,715,6089,706,3386
62,3528,715,6089,706,3389
62,3528,715,6089,706,3392
62,3528,715,6089,706,3393
62,3528,715,6089,706,3396
62,3528,715,6089,706,3397
62,3528,715,6089,706,3399
62,3528,715,6089,706,3401
62,3528,715,6089,706,3402
62,3528,715,6089,706,3403
62,3528,715,6089,706,3404
62,3528,715,6089,706,3405
62,3528,715,6089,706,3406
62,3528,715,6089,706,3407
62,3528,715,6089,706,3408
62,3528,715,6089,706,3409
62,3528,715,6089,706,3410
62,3528,715,6089,706,3411
62,3528,715,6089,706,3412
62,3528,715,6089,706,3413
62,3528,715,6089,706,3414
62,3528,715,6089,706,3415
62,3528,715,6089,706,3416
62,3528,715,6089,706,3417
62,3528,715,6089,706,3419
62,3528,715,6089,706,3421
62,3528,715,6089,706,3422
62,3528,715,6089,706,3423
62,3528,715,6089,706,3424
62,3528,715,6089,706,3425
62,3528,715,6089,706,3426
62,3528,715,6089,706,3427
62,3528,715,6089,706,3428
62,3528,715,6090,706,3382
62,3528,715,6090,706,3383
62,3528,715,6090,706,3384
62,3528,715,6090,706,3385
62,3528,715,6090,706,3386
62,3528,715,6090,706,3389
62,3528,715,6090,706,3392
62,3528,715,6090,706,3393
62,3528,715,6090,706,3396
62,3528,715,6090,706,3397
62,3528,715,6090,706,3399
62,3528,715,6090,706,3401
62,3528,715,6090,706,3402
62,3528,715,6090,706,3403
62,3528,715,6090,706,3404
62,3528,715,6090,706,3405
62,3528,715,6090,706,3406
62,3528,715,6090,706,3407
62,3528,715,6090,706,3408
62,3528,715,6090,706,3409
62,3528,715,6090,706,3410
62,3528,715,6090,706,3411
62,3528,715,6090,706,3412
62,3528,715,6090,706,3413
62,3528,715,6090,706,3414
62,3528,715,6090,706,3415
62,3528,715,6090,706,3416
62,3528,715,6090,706,3417
62,3528,715,6090,706,3419
62,3528,715,6090,706,3421
62,3528,715,6090,706,3422
62,3528,715,6090,706,3423
62,3528,715,6090,706,3424
62,3528,715,6090,706,3425
62,3528,715,6090,706,3426
62,3528,715,6090,706,3427
62,3528,715,6090,706,3428
62,3528,715,6091,706,3382
62,3528,715,6091,706,3383
62,3528,715,6091,706,3384
62,3528,715,6091,706,3385
62,3528,715,6091,706,3386
62,3528,715,6091,706,3389
62,3528,715,6091,706,3392
62,3528,715,6091,706,3393
62,3528,715,6091,706,3396
62,3528,715,6091,706,3397
62,3528,715,6091,706,3399
62,3528,715,6091,706,3401
62,3528,715,6091,706,3402
62,3528,715,6091,706,3403
62,3528,715,6091,706,3404
62,3528,715,6091,706,3405
62,3528,715,6091,706,3406
62,3528,715,6091,706,3407
62,3528,715,6091,706,3408
62,3528,715,6091,706,3409
62,3528,715,6091,706,3410
62,3528,715,6091,706,3411
62,3528,715,6091,706,3412
62,3528,715,6091,706,3413
62,3528,715,6091,706,3414
62,3528,715,6091,706,3415
62,3528,715,6091,706,3416
62,3528,715,6091,706,3417
62,3528,715,6091,706,3419
62,3528,715,6091,706,3421
62,3528,715,6091,706,3422
62,3528,715,6091,706,3423
62,3528,715,6091,706,3424
62,3528,715,6091,706,3425
62,3528,715,6091,706,3426
62,3528,715,6091,706,3427
62,3528,715,6091,706,3428
62,3528,715,6092,706,3382
