f_pid,f_iid,m_pid,m_iid,c_pid,c_iid
611,3276,103,3262,100,3237
611,3276,103,3262,100,3238
611,3276,103,3262,100,3239
611,3276,103,3262,100,3240
611,3276,103,3262,100,3241
611,3276,103,3262,100,3242
611,3276,103,3262,100,3243
611,3276,103,3262,100,3244
611,3276,103,3263,100,3228
611,3276,103,3263,100,3229
611,3276,103,3263,100,3231
611,3276,103,3263,100,3232
611,3276,103,3263,100,3233
611,3276,103,3263,100,3234
611,3276,103,3263,100,3236
611,3276,103,3263,100,3237
611,3276,103,3263,100,3238
611,3276,103,3263,100,3239
611,3276,103,3263,100,3240
611,3276,103,3263,100,3241
611,3276,103,3263,100,3242
611,3276,103,3263,100,3243
611,3276,103,3263,100,3244
611,3276,103,3264,100,3228
611,3276,103,3264,100,3229
611,3276,103,3264,100,3231
611,3276,103,3264,100,3232
611,3276,103,3264,100,3233
611,3276,103,3264,100,3234
611,3276,103,3264,100,3236
611,3276,103,3264,100,3237
611,3276,103,3264,100,3238
611,3276,103,3264,100,3239
611,3276,103,3264,100,3240
611,3276,103,3264,100,3241
611,3276,103,3264,100,3242
611,3276,103,3264,100,3243
611,3276,103,3264,100,3244
611,3276,103,3265,100,3228
611,3276,103,3265,100,3229
611,3276,103,3265,100,3231
611,3276,103,3265,100,3232
611,3276,103,3265,100,3233
611,3276,103,3265,100,3234
611,3276,103,3265,100,3236
611,3276,103,3265,100,3237
611,3276,103,3265,100,3238
611,3276,103,3265,100,3239
611,3276,103,3265,100,3240
611,3276,103,3265,100,3241
611,3276,103,3265,100,3242
611,3276,103,3265,100,3243
611,3276,103,3265,100,3244
611,3276,103,3266,100,3228
611,3276,103,3266,100,3229
611,3276,103,3266,100,3231
611,3276,103,3266,100,3232
611,3276,103,3266,100,3233
611,3276,103,3266,100,3234
611,3276,103,3266,100,3236
611,3276,103,3266,100,3237
611,3276,103,3266,100,3238
611,3276,103,3266,100,3239
611,3276,103,3266,100,3240
611,3276,103,3266,100,3241
611,3276,103,3266,100,3242
611,3276,103,3266,100,3243
611,3276,103,3266,100,3244
611,3276,103,3267,100,3228
611,3276,103,3267,100,3229
611,3276,103,3267,100,3231
611,3276,103,3267,100,3232
611,3276,103,3267,100,3233
611,3276,103,3267,100,3234
611,3276,103,3267,100,3236
611,3276,103,3267,100,3237
611,3276,103,3267,100,3238
611,3276,103,3267,100,3239
611,3276,103,3267,100,3240
611,3276,103,3267,100,3241
611,3276,103,3267,100,3242
611,3276,103,3267,100,3243
611,3276,103,3267,100,3244
611,3276,103,3268,100,3228
611,3276,103,3268,100,3229
611,3276,103,3268,100,3231
611,3276,103,3268,100,3232
611,3276,103,3268,100,3233
611,3276,103,3268,100,3234
611,3276,103,3268,100,3236
611,3276,103,3268,100,3237
611,3276,103,3268,100,3238
611,3276,103,3268,100,3239
611,3276,103,3268,100,3240
611,3276,103,3268,100,3241
611,3276,103,3268,100,3242
611,3276,103,3268,100,3243
611,3276,103,3268,100,3244
611,3276,103,3269,100,3228
611,3276,103,3269,100,3229
611,3276,103,3269,100,3231
611,3276,103,3269,100,3232
611,3276,103,3269,100,3233
611,3276,103,3269,100,3234
611,3276,103,3269,100,3236
611,3276,103,3269,100,3237
611,3276,103,3269,100,3238
611,3276,103,3269,100,3239
611,3276,103,3269,100,3240
611,3276,103,3269,100,3241
611,3276,103,3269,100,3242
611,3276,103,3269,100,3243
611,3276,103,3269,100,3244
611,3276,103,3270,100,3228
611,3276,103,3270,100,3229
611,3276,103,3270,100,3231
611,3276,103,3270,100,3232
611,3276,103,3270,100,3233
611,3276,103,3270,100,3234
611,3276,103,3270,100,3236
611,3276,103,3270,100,3237
611,3276,103,3270,100,3238
611,3276,103,3270,100,3239
611,3276,103,3270,100,3240
611,3276,103,3270,100,3241
611,3276,103,3270,100,3242
611,3276,103,3270,100,3243
611,3276,103,3270,100,3244
611,3276,103,3271,100,3228
611,3276,103,3271,100,3229
611,3276,103,3271,100,3231
611,3276,103,3271,100,3232
611,3276,103,3271,100,3233
611,3276,103,3271,100,3234
611,3276,103,3271,100,3236
611,3276,103,3271,100,3237
611,3276,103,3271,100,3238
611,3276,103,3271,100,3239
611,3276,103,3271,100,3240
611,3276,103,3271,100,3241
611,3276,103,3271,100,3242
611,3276,103,3271,100,3243
611,3276,103,3271,100,3244
611,3277,103,3252,100,3228
611,3277,103,3252,100,3229
611,3277,103,3252,100,3231
611,3277,103,3252,100,3232
611,3277,103,3252,100,3233
611,3277,103,3252,100,3234
611,3277,103,3252,100,3236
611,3277,103,3252,100,3237
611,3277,103,3252,100,3238
611,3277,103,3252,100,3239
611,3277,103,3252,100,3240
611,3277,103,3252,100,3241
611,3277,103,3252,100,3242
611,3277,103,3252,100,3243
611,3277,103,3252,100,3244
611,3277,103,3253,100,3228
611,3277,103,3253,100,3229
611,3277,103,3253,100,3231
611,3277,103,3253,100,3232
611,3277,103,3253,100,3233
611,3277,103,3253,100,3234
611,3277,103,3253,100,3236
611,3277,103,3253,100,3237
611,3277,103,3253,100,3238
611,3277,103,3253,100,3239
611,3277,103,3253,100,3240
611,3277,103,3253,100,3241
611,3277,103,3253,100,3242
611,3277,103,3253,100,3243
611,3277,103,3253,100,3244
611,3277,103,3254,100,3228
611,3277,103,3254,100,3229
611,3277,103,3254,100,3231
611,3277,103,3254,100,3232
611,3277,103,3254,100,3233
611,3277,103,3254,100,3234
611,3277,103,3254,100,3236
611,3277,103,3254,100,3237
611,3277,103,3254,100,3238
611,3277,103,3254,100,3239
611,3277,103,3254,100,3240
611,3277,103,3254,100,3241
611,3277,103,3254,100,3242
611,3277,103,3254,100,3243
611,3277,103,3254,100,3244
611,3277,103,3255,100,3228
611,3277,103,3255,100,3229
611,3277,103,3255,100,3231
611,3277,103,3255,100,3232
611,3277,103,3255,100,3233
611,3277,103,3255,100,3234
611,3277,103,3255,100,3236
611,3277,103,3255,100,3237
611,3277,103,3255,100,3238
611,3277,103,3255,100,3239
611,3277,103,3255,100,3240
611,3277,103,3255,100,3241
611,3277,103,3255,100,3242
611,3277,103,3255,100,3243
611,3277,103,3255,100,3244
611,3277,103,3256,100,3228
611,3277,103,3256,100,3229
611,3277,103,3256,100,3231
611,3277,103,3256,100,3232
611,3277,103,3256,100,3233
611,3277,103,3256,100,3234
611,3277,103,3256,100,3236
611,3277,103,3256,100,3237
611,3277,103,3256,100,3238
611,3277,103,3256,100,3239
611,3277,103,3256,100,3240
611,3277,103,3256,100,3241
611,3277,103,3256,100,3242
611,3277,103,3256,100,3243
611,3277,103,3256,100,3244
611,3277,103,3258,100,3228
611,3277,103,3258,100,3229
611,3277,103,3258,100,3231
611,3277,103,3258,100,3232
611,3277,103,3258,100,3233
611,3277,103,3258,100,3234
611,3277,103,3258,100,3236
611,3277,103,3258,100,3237
611,3277,103,3258,100,3238
611,3277,103,3258,100,3239
611,3277,103,3258,100,3240
611,3277,103,3258,100,3241
611,3277,103,3258,100,3242
611,3277,103,3258,100,3243
611,3277,103,3258,100,3244
611,3277,103,3259,100,3228
611,3277,103,3259,100,3229
611,3277,103,3259,100,3231
611,3277,103,3259,100,3232
611,3277,103,3259,100,3233
611,3277,103,3259,100,3234
611,3277,103,3259,100,3236
611,3277,103,3259,100,3237
611,3277,103,3259,100,3238
611,3277,103,3259,100,3239
611,3277,103,3259,100,3240
611,3277,103,3259,100,3241
611,3277,103,3259,100,3242
611,3277,103,3259,100,3243
611,3277,103,3259,100,3244
611,3277,103,3260,100,3228
611,3277,103,3260,100,3229
611,3277,103,3260,100,3231
611,3277,103,3260,100,3232
611,3277,103,3260,100,3233
611,3277,103,3260,100,3234
611,3277,103,3260,100,3236
611,3277,103,3260,100,3237
611,3277,103,3260,100,3238
611,3277,103,3260,100,3239
611,3277,103,3260,100,3240
611,3277,103,3260,100,3241
611,3277,103,3260,100,3242
611,3277,103,3260,100,3243
611,3277,103,3260,100,3244
611,3277,103,3261,100,3228
611,3277,103,3261,100,3229
611,3277,103,3261,100,3231
611,3277,103,3261,100,3232
611,3277,103,3261,100,3233
611,3277,103,3261,100,3234
611,3277,103,3261,100,3236
611,3277,103,3261,100,3237
611,3277,103,3261,100,3238
611,3277,103,3261,100,3239
611,3277,103,3261,100,3240
611,3277,103,3261,100,3241
611,3277,103,3261,100,3242
611,3277,103,3261,100,3243
611,3277,103,3261,100,3244
611,3277,103,3262,100,3228
611,3277,103,3262,100,3229
611,3277,103,3262,100,3231
611,3277,103,3262,100,3232
611,3277,103,3262,100,3233
611,3277,103,3262,100,3234
611,3277,103,3262,100,3236
611,3277,103,3262,100,3237
611,3277,103,3262,100,3238
611,3277,103,3262,100,3239
611,3277,103,3262,100,3240
611,3277,103,3262,100,3241
611,3277,103,3262,100,3242
611,3277,103,3262,100,3243
611,3277,103,3262,100,3244
611,3277,103,3263,100,3228
611,3277,103,3263,100,3229
611,3277,103,3263,100,3231
611,3277,103,3263,100,3232
611,3277,103,3263,100,3233
611,3277,103,3263,100,3234
611,3277,103,3263,100,3236
611,3277,103,3263,100,3237
611,3277,103,3263,100,3238
611,3277,103,3263,100,3239
611,3277,103,3263,100,3240
611,3277,103,3263,100,3241
611,3277,103,3263,100,3242
611,3277,103,3263,100,3243
611,3277,103,3263,100,3244
611,3277,103,3264,100,3228
611,3277,103,3264,100,3229
611,3277,103,3264,100,3231
611,3277,103,3264,100,3232
611,3277,103,3264,100,3233
611,3277,103,3264,100,3234
611,3277,103,3264,100,3236
611,3277,103,3264,100,3237
611,3277,103,3264,100,3238
611,3277,103,3264,100,3239
611,3277,103,3264,100,3240
611,3277,103,3264,100,3241
611,3277,103,3264,100,3242
611,3277,103,3264,100,3243
611,3277,103,3264,100,3244
611,3277,103,3265,100,3228
611,3277,103,3265,100,3229
611,3277,103,3265,100,3231
611,3277,103,3265,100,3232
611,3277,103,3265,100,3233
611,3277,103,3265,100,3234
611,3277,103,3265,100,3236
611,3277,103,3265,100,3237
611,3277,103,3265,100,3238
611,3277,103,3265,100,3239
611,3277,103,3265,100,3240
611,3277,103,3265,100,3241
611,3277,103,3265,100,3242
611,3277,103,3265,100,3243
611,3277,103,3265,100,3244
611,3277,103,3266,100,3228
611,3277,103,3266,100,3229
611,3277,103,3266,100,3231
611,3277,103,3266,100,3232
611,3277,103,3266,100,3233
611,3277,103,3266,100,3234
611,3277,103,3266,100,3236
611,3277,103,3266,100,3237
611,3277,103,3266,100,3238
611,3277,103,3266,100,3239
611,3277,103,3266,100,3240
611,3277,103,3266,100,3241
611,3277,103,3266,100,3242
611,3277,103,3266,100,3243
611,3277,103,3266,100,3244
611,3277,103,3267,100,3228
611,3277,103,3267,100,3229
611,3277,103,3267,100,3231
611,3277,103,3267,100,3232
611,3277,103,3267,100,3233
611,3277,103,3267,100,3234
611,3277,103,3267,100,3236
611,3277,103,3267,100,3237
611,3277,103,3267,100,3238
611,3277,103,3267,100,3239
611,3277,103,3267,100,3240
611,3277,103,3267,100,3241
611,3277,103,3267,100,3242
611,3277,103,3267,100,3243
611,3277,103,3267,100,3244
611,3277,103,3268,100,3228
611,3277,103,3268,100,3229
611,3277,103,3268,100,3231
611,3277,103,3268,100,3232
611,3277,103,3268,100,3233
611,3277,103,3268,100,3234
611,3277,103,3268,100,3236
611,3277,103,3268,100,3237
611,3277,103,3268,100,3238
611,3277,103,3268,100,3239
611,3277,103,3268,100,3240
611,3277,103,3268,100,3241
611,3277,103,3268,100,3242
611,3277,103,3268,100,3243
611,3277,103,3268,100,3244
611,3277,103,3269,100,3228
611,3277,103,3269,100,3229
611,3277,103,3269,100,3231
611,3277,103,3269,100,3232
611,3277,103,3269,100,3233
611,3277,103,3269,100,3234
611,3277,103,3269,100,3236
611,3277,103,3269,100,3237
611,3277,103,3269,100,3238
611,3277,103,3269,100,3239
611,3277,103,3269,100,3240
611,3277,103,3269,100,3241
611,3277,103,3269,100,3242
611,3277,103,3269,100,3243
611,3277,103,3269,100,3244
611,3277,103,3270,100,3228
611,3277,103,3270,100,3229
611,3277,103,3270,100,3231
611,3277,103,3270,100,3232
611,3277,103,3270,100,3233
611,3277,103,3270,100,3234
611,3277,103,3270,100,3236
611,3277,103,3270,100,3237
611,3277,103,3270,100,3238
611,3277,103,3270,100,3239
611,3277,103,3270,100,3240
611,3277,103,3270,100,3241
611,3277,103,3270,100,3242
611,3277,103,3270,100,3243
611,3277,103,3270,100,3244
611,3277,103,3271,100,3228
611,3277,103,3271,100,3229
611,3277,103,3271,100,3231
611,3277,103,3271,100,3232
611,3277,103,3271,100,3233
611,3277,103,3271,100,3234
611,3277,103,3271,100,3236
611,3277,103,3271,100,3237
611,3277,103,3271,100,3238
611,3277,103,3271,100,3239
611,3277,103,3271,100,3240
611,3277,103,3271,100,3241
611,3277,103,3271,100,3242
611,3277,103,3271,100,3243
611,3277,103,3271,100,3244
611,3278,103,3252,100,3228
611,3278,103,3252,100,3229
611,3278,103,3252,100,3231
611,3278,103,3252,100,3232
611,3278,103,3252,100,3233
611,3278,103,3252,100,3234
611,3278,103,3252,100,3236
611,3278,103,3252,100,3237
611,3278,103,3252,100,3238
611,3278,103,3252,100,3239
611,3278,103,3252,100,3240
611,3278,103,3252,100,3241
611,3278,103,3252,100,3242
611,3278,103,3252,100,3243
611,3278,103,3252,100,3244
611,3278,103,3253,100,3228
611,3278,103,3253,100,3229
611,3278,103,3253,100,3231
611,3278,103,3253,100,3232
611,3278,103,3253,100,3233
611,3278,103,3253,100,3234
611,3278,103,3253,100,3236
611,3278,103,3253,100,3237
611,3278,103,3253,100,3238
611,3278,103,3253,100,3239
611,3278,103,3253,100,3240
611,3278,103,3253,100,3241
611,3278,103,3253,100,3242
611,3278,103,3253,100,3243
611,3278,103,3253,100,3244
611,3278,103,3254,100,3228
611,3278,103,3254,100,3229
611,3278,103,3254,100,3231
611,3278,103,3254,100,3232
611,3278,103,3254,100,3233
611,3278,103,3254,100,3234
611,3278,103,3254,100,3236
611,3278,103,3254,100,3237
611,3278,103,3254,100,3238
611,3278,103,3254,100,3239
611,3278,103,3254,100,3240
611,3278,103,3254,100,3241
611,3278,103,3254,100,3242
611,3278,103,3254,100,3243
611,3278,103,3254,100,3244
611,3278,103,3255,100,3228
611,3278,103,3255,100,3229
611,3278,103,3255,100,3231
611,3278,103,3255,100,3232
611,3278,103,3255,100,3233
611,3278,103,3255,100,3234
611,3278,103,3255,100,3236
611,3278,103,3255,100,3237
611,3278,103,3255,100,3238
611,3278,103,3255,100,3239
611,3278,103,3255,100,3240
611,3278,103,3255,100,3241
611,3278,103,3255,100,3242
611,3278,103,3255,100,3243
611,3278,103,3255,100,3244
611,3278,103,3256,100,3228
611,3278,103,3256,100,3229
611,3278,103,3256,100,3231
611,3278,103,3256,100,3232
611,3278,103,3256,100,3233
611,3278,103,3256,100,3234
611,3278,103,3256,100,3236
611,3278,103,3256,100,3237
611,3278,103,3256,100,3238
611,3278,103,3256,100,3239
611,3278,103,3256,100,3240
611,3278,103,3256,100,3241
611,3278,103,3256,100,3242
611,3278,103,3256,100,3243
611,3278,103,3256,100,3244
611,3278,103,3258,100,3228
611,3278,103,3258,100,3229
611,3278,103,3258,100,3231
611,3278,103,3258,100,3232
611,3278,103,3258,100,3233
611,3278,103,3258,100,3234
611,3278,103,3258,100,3236
611,3278,103,3258,100,3237
611,3278,103,3258,100,3238
611,3278,103,3258,100,3239
611,3278,103,3258,100,3240
611,3278,103,3258,100,3241
611,3278,103,3258,100,3242
611,3278,103,3258,100,3243
611,3278,103,3258,100,3244
611,3278,103,3259,100,3228
611,3278,103,3259,100,3229
611,3278,103,3259,100,3231
611,3278,103,3259,100,3232
611,3278,103,3259,100,3233
611,3278,103,3259,100,3234
611,3278,103,3259,100,3236
611,3278,103,3259,100,3237
611,3278,103,3259,100,3238
611,3278,103,3259,100,3239
611,3278,103,3259,100,3240
611,3278,103,3259,100,3241
611,3278,103,3259,100,3242
611,3278,103,3259,100,3243
611,3278,103,3259,100,3244
611,3278,103,3260,100,3228
611,3278,103,3260,100,3229
611,3278,103,3260,100,3231
611,3278,103,3260,100,3232
611,3278,103,3260,100,3233
611,3278,103,3260,100,3234
611,3278,103,3260,100,3236
611,3278,103,3260,100,3237
611,3278,103,3260,100,3238
611,3278,103,3260,100,3239
611,3278,103,3260,100,3240
611,3278,103,3260,100,3241
611,3278,103,3260,100,3242
611,3278,103,3260,100,3243
611,3278,103,3260,100,3244
611,3278,103,3261,100,3228
611,3278,103,3261,100,3229
611,3278,103,3261,100,3231
611,3278,103,3261,100,3232
611,3278,103,3261,100,3233
611,3278,103,3261,100,3234
611,3278,103,3261,100,3236
611,3278,103,3261,100,3237
611,3278,103,3261,100,3238
611,3278,103,3261,100,3239
611,3278,103,3261,100,3240
611,3278,103,3261,100,3241
611,3278,103,3261,100,3242
611,3278,103,3261,100,3243
611,3278,103,3261,100,3244
611,3278,103,3262,100,3228
611,3278,103,3262,100,3229
611,3278,103,3262,100,3231
611,3278,103,3262,100,3232
611,3278,103,3262,100,3233
611,3278,103,3262,100,3234
611,3278,103,3262,100,3236
611,3278,103,3262,100,3237
611,3278,103,3262,100,3238
611,3278,103,3262,100,3239
611,3278,103,3262,100,3240
611,3278,103,3262,100,3241
611,3278,103,3262,100,3242
611,3278,103,3262,100,3243
611,3278,103,3262,100,3244
611,3278,103,3263,100,3228
611,3278,103,3263,100,3229
611,3278,103,3263,100,3231
611,3278,103,3263,100,3232
611,3278,103,3263,100,3233
611,3278,103,3263,100,3234
611,3278,103,3263,100,3236
611,3278,103,3263,100,3237
611,3278,103,3263,100,3238
611,3278,103,3263,100,3239
611,3278,103,3263,100,3240
611,3278,103,3263,100,3241
611,3278,103,3263,100,3242
611,3278,103,3263,100,3243
611,3278,103,3263,100,3244
611,3278,103,3264,100,3228
611,3278,103,3264,100,3229
611,3278,103,3264,100,3231
611,3278,103,3264,100,3232
611,3278,103,3264,100,3233
611,3278,103,3264,100,3234
611,3278,103,3264,100,3236
611,3278,103,3264,100,3237
611,3278,103,3264,100,3238
611,3278,103,3264,100,3239
611,3278,103,3264,100,3240
611,3278,103,3264,100,3241
611,3278,103,3264,100,3242
611,3278,103,3264,100,3243
611,3278,103,3264,100,3244
611,3278,103,3265,100,3228
611,3278,103,3265,100,3229
611,3278,103,3265,100,3231
611,3278,103,3265,100,3232
611,3278,103,3265,100,3233
611,3278,103,3265,100,3234
611,3278,103,3265,100,3236
611,3278,103,3265,100,3237
611,3278,103,3265,100,3238
611,3278,103,3265,100,3239
611,3278,103,3265,100,3240
611,3278,103,3265,100,3241
611,3278,103,3265,100,3242
611,3278,103,3265,100,3243
611,3278,103,3265,100,3244
611,3278,103,3266,100,3228
611,3278,103,3266,100,3229
611,3278,103,3266,100,3231
611,3278,103,3266,100,3232
611,3278,103,3266,100,3233
611,3278,103,3266,100,3234
611,3278,103,3266,100,3236
611,3278,103,3266,100,3237
611,3278,103,3266,100,3238
611,3278,103,3266,100,3239
611,3278,103,3266,100,3240
611,3278,103,3266,100,3241
611,3278,103,3266,100,3242
611,3278,103,3266,100,3243
611,3278,103,3266,100,3244
611,3278,103,3267,100,3228
611,3278,103,3267,100,3229
611,3278,103,3267,100,3231
611,3278,103,3267,100,3232
611,3278,103,3267,100,3233
611,3278,103,3267,100,3234
611,3278,103,3267,100,3236
611,3278,103,3267,100,3237
611,3278,103,3267,100,3238
611,3278,103,3267,100,3239
611,3278,103,3267,100,3240
611,3278,103,3267,100,3241
611,3278,103,3267,100,3242
611,3278,103,3267,100,3243
611,3278,103,3267,100,3244
611,3278,103,3268,100,3228
611,3278,103,3268,100,3229
611,3278,103,3268,100,3231
611,3278,103,3268,100,3232
611,3278,103,3268,100,3233
611,3278,103,3268,100,3234
611,3278,103,3268,100,3236
611,3278,103,3268,100,3237
611,3278,103,3268,100,3238
611,3278,103,3268,100,3239
611,3278,103,3268,100,3240
611,3278,103,3268,100,3241
611,3278,103,3268,100,3242
611,3278,103,3268,100,3243
611,3278,103,3268,100,3244
611,3278,103,3269,100,3228
611,3278,103,3269,100,3229
611,3278,103,3269,100,3231
611,3278,103,3269,100,3232
611,3278,103,3269,100,3233
611,3278,103,3269,100,3234
611,3278,103,3269,100,3236
611,3278,103,3269,100,3237
611,3278,103,3269,100,3238
611,3278,103,3269,100,3239
611,3278,103,3269,100,3240
611,3278,103,3269,100,3241
611,3278,103,3269,100,3242
611,3278,103,3269,100,3243
611,3278,103,3269,100,3244
611,3278,103,3270,100,3228
611,3278,103,3270,100,3229
611,3278,103,3270,100,3231
611,3278,103,3270,100,3232
611,3278,103,3270,100,3233
611,3278,103,3270,100,3234
611,3278,103,3270,100,3236
611,3278,103,3270,100,3237
611,3278,103,3270,100,3238
611,3278,103,3270,100,3239
611,3278,103,3270,100,3240
611,3278,103,3270,100,3241
611,3278,103,3270,100,3242
611,3278,103,3270,100,3243
611,3278,103,3270,100,3244
611,3278,103,3271,100,3228
611,3278,103,3271,100,3229
611,3278,103,3271,100,3231
611,3278,103,3271,100,3232
611,3278,103,3271,100,3233
611,3278,103,3271,100,3234
611,3278,103,3271,100,3236
611,3278,103,3271,100,3237
611,3278,103,3271,100,3238
611,3278,103,3271,100,3239
611,3278,103,3271,100,3240
611,3278,103,3271,100,3241
611,3278,103,3271,100,3242
611,3278,103,3271,100,3243
611,3278,103,3271,100,3244
611,3279,103,3252,100,3228
611,3279,103,3252,100,3229
611,3279,103,3252,100,3231
611,3279,103,3252,100,3232
611,3279,103,3252,100,3233
611,3279,103,3252,100,3234
611,3279,103,3252,100,3236
611,3279,103,3252,100,3237
611,3279,103,3252,100,3238
611,3279,103,3252,100,3239
611,3279,103,3252,100,3240
611,3279,103,3252,100,3241
611,3279,103,3252,100,3242
611,3279,103,3252,100,3243
611,3279,103,3252,100,3244
611,3279,103,3253,100,3228
611,3279,103,3253,100,3229
611,3279,103,3253,100,3231
611,3279,103,3253,100,3232
611,3279,103,3253,100,3233
611,3279,103,3253,100,3234
611,3279,103,3253,100,3236
611,3279,103,3253,100,3237
611,3279,103,3253,100,3238
611,3279,103,3253,100,3239
611,3279,103,3253,100,3240
611,3279,103,3253,100,3241
611,3279,103,3253,100,3242
611,3279,103,3253,100,3243
611,3279,103,3253,100,3244
611,3279,103,3254,100,3228
611,3279,103,3254,100,3229
611,3279,103,3254,100,3231
611,3279,103,3254,100,3232
611,3279,103,3254,100,3233
611,3279,103,3254,100,3234
611,3279,103,3254,100,3236
611,3279,103,3254,100,3237
611,3279,103,3254,100,3238
611,3279,103,3254,100,3239
611,3279,103,3254,100,3240
611,3279,103,3254,100,3241
611,3279,103,3254,100,3242
611,3279,103,3254,100,3243
611,3279,103,3254,100,3244
611,3279,103,3255,100,3228
611,3279,103,3255,100,3229
611,3279,103,3255,100,3231
611,3279,103,3255,100,3232
611,3279,103,3255,100,3233
611,3279,103,3255,100,3234
611,3279,103,3255,100,3236
611,3279,103,3255,100,3237
611,3279,103,3255,100,3238
611,3279,103,3255,100,3239
611,3279,103,3255,100,3240
611,3279,103,3255,100,3241
611,3279,103,3255,100,3242
611,3279,103,3255,100,3243
611,3279,103,3255,100,3244
611,3279,103,3256,100,3228
611,3279,103,3256,100,3229
611,3279,103,3256,100,3231
611,3279,103,3256,100,3232
611,3279,103,3256,100,3233
611,3279,103,3256,100,3234
611,3279,103,3256,100,3236
611,3279,103,3256,100,3237
611,3279,103,3256,100,3238
611,3279,103,3256,100,3239
611,3279,103,3256,100,3240
611,3279,103,3256,100,3241
611,3279,103,3256,100,3242
611,3279,103,3256,100,3243
611,3279,103,3256,100,3244
611,3279,103,3258,100,3228
611,3279,103,3258,100,3229
611,3279,103,3258,100,3231
611,3279,103,3258,100,3232
611,3279,103,3258,100,3233
611,3279,103,3258,100,3234
611,3279,103,3258,100,3236
611,3279,103,3258,100,3237
611,3279,103,3258,100,3238
611,3279,103,3258,100,3239
611,3279,103,3258,100,3240
611,3279,103,3258,100,3241
611,3279,103,3258,100,3242
611,3279,103,3258,100,3243
611,3279,103,3258,100,3244
611,3279,103,3259,100,3228
611,3279,103,3259,100,3229
611,3279,103,3259,100,3231
611,3279,103,3259,100,3232
611,3279,103,3259,100,3233
611,3279,103,3259,100,3234
611,3279,103,3259,100,3236
611,3279,103,3259,100,3237
611,3279,103,3259,100,3238
611,3279,103,3259,100,3239
611,3279,103,3259,100,3240
611,3279,103,3259,100,3241
611,3279,103,3259,100,3242
611,3279,103,3259,100,3243
611,3279,103,3259,100,3244
611,3279,103,3260,100,3228
611,3279,103,3260,100,3229
611,3279,103,3260,100,3231
611,3279,103,3260,100,3232
611,3279,103,3260,100,3233
611,3279,103,3260,100,3234
611,3279,103,3260,100,3236
611,3279,103,3260,100,3237
611,3279,103,3260,100,3238
611,3279,103,3260,100,3239
611,3279,103,3260,100,3240
611,3279,103,3260,100,3241
611,3279,103,3260,100,3242
611,3279,103,3260,100,3243
611,3279,103,3260,100,3244
611,3279,103,3261,100,3228
611,3279,103,3261,100,3229
611,3279,103,3261,100,3231
611,3279,103,3261,100,3232
611,3279,103,3261,100,3233
611,3279,103,3261,100,3234
611,3279,103,3261,100,3236
611,3279,103,3261,100,3237
611,3279,103,3261,100,3238
611,3279,103,3261,100,3239
611,3279,103,3261,100,3240
611,3279,103,3261,100,3241
611,3279,103,3261,100,3242
611,3279,103,3261,100,3243
611,3279,103,3261,100,3244
611,3279,103,3262,100,3228
611,3279,103,3262,100,3229
611,3279,103,3262,100,3231
611,3279,103,3262,100,3232
611,3279,103,3262,100,3233
611,3279,103,3262,100,3234
611,3279,103,3262,100,3236
611,3279,103,3262,100,3237
611,3279,103,3262,100,3238
611,3279,103,3262,100,3239
611,3279,103,3262,100,3240
611,3279,103,3262,100,3241
611,3279,103,3262,100,3242
611,3279,103,3262,100,3243
611,3279,103,3262,100,3244
611,3279,103,3263,100,3228
611,3279,103,3263,100,3229
611,3279,103,3263,100,3231
611,3279,103,3263,100,3232
611,3279,103,3263,100,3233
611,3279,103,3263,100,3234
611,3279,103,3263,100,3236
611,3279,103,3263,100,3237
611,3279,103,3263,100,3238
611,3279,103,3263,100,3239
611,3279,103,3263,100,3240
611,3279,103,3263,100,3241
611,3279,103,3263,100,3242
611,3279,103,3263,100,3243
611,3279,103,3263,100,3244
611,3279,103,3264,100,3228
611,3279,103,3264,100,3229
611,3279,103,3264,100,3231
611,3279,103,3264,100,3232
611,3279,103,3264,100,3233
611,3279,103,3264,100,3234
611,3279,103,3264,100,3236
611,3279,103,3264,100,3237
611,3279,103,3264,100,3238
611,3279,103,3264,100,3239
611,3279,103,3264,100,3240
611,3279,103,3264,100,3241
611,3279,103,3264,100,3242
611,3279,103,3264,100,3243
611,3279,103,3264,100,3244
611,3279,103,3265,100,3228
611,3279,103,3265,100,3229
611,3279,103,3265,100,3231
611,3279,103,3265,100,3232
611,3279,103,3265,100,3233
611,3279,103,3265,100,3234
611,3279,103,3265,100,3236
611,3279,103,3265,100,3237
611,3279,103,3265,100,3238
611,3279,103,3265,100,3239
611,3279,103,3265,100,3240
611,3279,103,3265,100,3241
611,3279,103,3265,100,3242
611,3279,103,3265,100,3243
611,3279,103,3265,100,3244
611,3279,103,3266,100,3228
611,3279,103,3266,100,3229
611,3279,103,3266,100,3231
611,3279,103,3266,100,3232
611,3279,103,3266,100,3233
611,3279,103,3266,100,3234
611,3279,103,3266,100,3236
611,3279,103,3266,100,3237
611,3279,103,3266,100,3238
611,3279,103,3266,100,3239
611,3279,103,3266,100,3240
611,3279,103,3266,100,3241
611,3279,103,3266,100,3242
611,3279,103,3266,100,3243
611,3279,103,3266,100,3244
611,3279,103,3267,100,3228
611,3279,103,3267,100,3229
611,3279,103,3267,100,3231
611,3279,103,3267,100,3232
611,3279,103,3267,100,3233
611,3279,103,3267,100,3234
611,3279,103,3267,100,3236
611,3279,103,3267,100,3237
